case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
target_only,512,10,15,16.897504806518555,16.932155936956406,,
classic_spec_sampling,512,10,15,17.098079681396484,17.13702827692032,0.0,0.0
target_only,512,10,16,16.649599075317383,16.680527478456497,,
classic_spec_sampling,512,10,16,17.239744186401367,17.288796603679657,0.0,0.0
target_only,512,10,17,16.873247146606445,16.908150166273117,,
classic_spec_sampling,512,10,17,17.66819190979004,17.721999436616898,0.0,0.0
target_only,512,10,18,16.703296661376953,16.734831035137177,,
classic_spec_sampling,512,10,18,17.034271240234375,17.073065042495728,0.0,0.0
target_only,512,10,19,17.116064071655273,17.151132225990295,,
classic_spec_sampling,512,10,19,17.2805118560791,17.32531189918518,0.0,0.0
target_only,512,20,0,18.549631118774414,18.582627177238464,,
classic_spec_sampling,512,20,0,18.15167999267578,18.194109201431274,0.0,0.0
target_only,512,20,1,17.843456268310547,17.877519130706787,,
classic_spec_sampling,512,20,1,18.34467124938965,18.389832228422165,0.0,0.0
target_only,512,20,2,17.913663864135742,17.94879510998726,,
classic_spec_sampling,512,20,2,18.187936782836914,18.227897584438324,0.0,0.0
target_only,512,20,3,17.774431228637695,17.807185649871826,,
classic_spec_sampling,512,20,3,18.283199310302734,18.32687482237816,0.0,0.0
target_only,512,20,4,17.912511825561523,17.946824431419373,,
classic_spec_sampling,512,20,4,18.24652862548828,18.289439380168915,0.0,0.0
target_only,512,20,5,17.72275161743164,17.755668610334396,,
classic_spec_sampling,512,20,5,18.34569549560547,18.390312790870667,0.0,0.0
target_only,512,20,6,17.94220733642578,17.978522926568985,,
classic_spec_sampling,512,20,6,18.326271057128906,18.369950354099274,0.0,0.0
target_only,512,20,7,17.7476806640625,17.7781842648983,,
classic_spec_sampling,512,20,7,18.324607849121094,18.36821436882019,0.0,0.0
target_only,512,20,8,17.87286376953125,17.906084656715393,,
classic_spec_sampling,512,20,8,18.263263702392578,18.30538734793663,1.0,1.0
target_only,512,20,9,17.71731185913086,17.747502774000168,,
classic_spec_sampling,512,20,9,18.139999389648438,18.180519342422485,0.0,0.0
target_only,512,20,10,17.81145668029785,17.847251147031784,,
classic_spec_sampling,512,20,10,18.223392486572266,18.264535814523697,0.0,0.0
target_only,512,20,11,17.707775115966797,17.73703470826149,,
classic_spec_sampling,512,20,11,18.141887664794922,18.179964274168015,0.0,0.0
target_only,512,20,12,17.868000030517578,17.901156097650528,,
classic_spec_sampling,512,20,12,18.277280807495117,18.319610506296158,0.0,0.0
target_only,512,20,13,17.866079330444336,17.899714410305023,,
classic_spec_sampling,512,20,13,18.147199630737305,18.18663626909256,0.0,0.0
target_only,512,20,14,17.75872039794922,17.792265862226486,,
classic_spec_sampling,512,20,14,18.314592361450195,18.35961639881134,0.0,0.0
target_only,512,20,15,17.7740478515625,17.807547003030777,,
classic_spec_sampling,512,20,15,18.175487518310547,18.215380609035492,0.0,0.0
target_only,512,20,16,17.701536178588867,17.732709646224976,,
classic_spec_sampling,512,20,16,18.248191833496094,18.291618674993515,0.0,0.0
target_only,512,20,17,17.769119262695312,17.804168164730072,,
classic_spec_sampling,512,20,17,18.275039672851562,18.318146467208862,0.0,0.0
target_only,512,20,18,17.724159240722656,17.754383385181427,,
classic_spec_sampling,512,20,18,18.105695724487305,18.14478263258934,0.0,0.0
target_only,512,20,19,17.702848434448242,17.735157161951065,,
classic_spec_sampling,512,20,19,18.21072006225586,18.255341798067093,0.0,0.0
target_only,512,30,0,18.095808029174805,18.129996955394745,,
