sample_id,context_len,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
214,64,2.6734912,0.2577234,2.368175,29892,0.36578724,0.07302914,0.19964923,0,0.5405941,0.36578724,0.07302914
215,64,3.2495766,0.31325775,0.0012761689,29871,0.40196875,9.4610565e-05,0.00023536796,0,0.00018856782,0.40196875,9.4610565e-05
216,64,5.282748,0.50925463,0.01890585,1968,0.00055079954,2.5824903e-11,4.688621e-08,0,0.0056678364,0.105787046,8.049598e-10
217,64,2.6351633,0.2540286,2.2975898,29946,0.066194415,0.12224343,1.0,1,0.73914135,0.16383275,0.12224343
218,64,2.733815,0.26353857,0.36966234,29941,0.083932616,0.0022031218,0.026248697,0,0.16537948,0.13517588,0.0017981357
219,64,0.5993886,0.0577808,2.4572399,29889,0.918377,0.007882923,0.008583537,0,0.05866209,0.918377,0.007882923
220,64,2.5123334,0.24218783,1.4058266,29955,0.08347669,0.005700459,0.06828803,1,0.11618039,0.14881329,0.053245943
221,64,3.820722,0.36831594,0.26314914,511,0.10883564,0.0017897895,0.016444884,0,0.026419532,0.34051657,0.0023343256
222,64,2.8436635,0.2741279,2.2957392,29896,0.056564193,0.06476887,1.0,1,0.6783659,0.16886948,0.012169711
223,64,1.0330513,0.09958569,0.038349178,1115,0.86604947,0.99391127,1.0,1,0.8721247,0.86604947,0.99391127
224,64,5.277197,0.50871944,0.016323468,29883,0.011661598,1.1650423e-08,9.990416e-07,0,0.0051092366,0.105575494,7.9282125e-10
225,64,7.0801497,0.6825233,1.4563668,19496,7.50004e-05,6.9176004e-08,0.00092234183,0,0.034867223,0.013400405,9.255647e-07
226,64,4.528575,0.43655264,2.679255,234,0.0115513215,0.008822606,0.7637746,1,0.40406242,0.23937944,0.6481954
227,64,3.102076,0.29903877,2.3447642,29947,0.0796689,0.09855512,1.0,1,0.72523534,0.12731054,0.07439331
228,64,2.3513362,0.22666778,0.0010625051,418,0.5789234,0.9999027,1.0,1,0.5790206,0.5789234,0.9999027
229,64,4.0582023,0.39120892,3.6102276,29900,0.066273525,0.00019960814,0.0030118835,0,0.21249479,0.09346065,0.0057654437
230,64,2.564479,0.24721466,1.9199748,29906,0.08416848,0.011215293,0.13324814,0,0.42532635,0.20349327,4.6096798e-06
231,64,3.002886,0.2894769,0.0055196905,29929,0.09494013,1.8942377e-08,1.9951916e-07,0,0.0063514514,0.1529038,6.224037e-07
232,64,4.5427537,0.43791947,1.2720728,2951,0.00081598246,8.4383086e-05,0.10341287,0,0.06944103,0.2593961,0.011402831
233,64,2.945325,0.28392804,2.3796268,29941,0.042064406,0.10216182,1.0,1,0.6745416,0.15266782,0.05554441
234,64,1.1686852,0.112660736,2.2953157,29896,0.67253715,0.09662031,0.14366539,0,0.33328685,0.67253715,0.09662031
235,64,3.5508971,0.34230492,0.02173347,29945,0.117540345,8.666145e-05,0.0007372911,0,0.030823207,0.117540345,8.666145e-05
236,64,1.316494,0.12690943,0.10210098,418,0.8018636,4.2414613e-05,5.2895048e-05,0,0.042402904,0.8018636,4.2414613e-05
237,64,1.6253539,0.1566834,0.006172973,1678,0.09835945,1.8187218e-05,0.00018490566,0,0.69423044,0.69350165,0.9992712
238,64,2.7911346,0.26906416,1.8972341,29941,0.06532957,0.024952155,0.38194275,0,0.4020897,0.24848494,0.0012040732
239,64,6.0917754,0.58724445,0.0008720126,4986,0.0012706579,1.8941316e-12,1.49067e-09,0,0.0005043903,0.111295745,9.86803e-11
240,64,3.6898334,0.35569832,2.4371035,185,0.017822267,0.0029882458,0.16766922,0,0.21583122,0.06939562,0.0052445345
241,64,2.8715456,0.27681574,0.0058489796,7927,0.53993475,0.9993892,1.0,1,0.540523,0.53993475,0.9993892
242,64,2.8805943,0.27768803,2.305416,29953,0.084875874,0.08812404,1.0,1,0.8432384,0.118762694,0.11858385
243,64,2.7191377,0.26212367,0.0038497983,418,0.55855536,0.9996245,1.0,1,0.5589308,0.55855536,0.9996245
244,64,0.4096768,0.039492663,0.0038520205,29871,0.95464057,0.9996567,1.0,1,0.954938,0.95464057,0.9996567
245,64,2.8254504,0.2723722,2.28504,29955,0.09246142,0.117890395,1.0,1,0.7822597,0.11688218,0.14671697
246,64,1.8422716,0.17759417,0.43830875,29898,0.7454214,0.9155483,1.0,1,0.7965528,0.7454214,0.9155483
247,64,6.496876,0.626296,0.00092148036,786,0.0013702825,1.0965611e-10,8.0024456e-08,0,0.0008907095,0.050228335,9.564376e-11
248,64,2.8069267,0.2705865,1.7604365,29896,0.08704375,0.01074858,0.123484805,0,0.41382682,0.1503981,0.038107026
249,64,2.1801956,0.2101699,1.8274696,29953,0.11187694,0.057190392,0.5111902,0,0.52461964,0.25015658,0.0648052
250,64,3.0349565,0.29256848,2.2608616,29945,0.10737062,0.17417823,1.0,1,0.7458999,0.12072003,0.08488769
251,64,2.515943,0.2425358,3.116506,30755,0.038420223,0.044015188,1.0,1,0.43111616,0.22109313,0.5663557
252,64,2.004939,0.19327524,0.8256775,29941,0.15888849,0.055825535,0.3513504,0,0.44986278,0.29453275,0.7706477
253,64,2.6517901,0.25563142,2.3800263,29945,0.09985229,0.10077505,1.0,1,0.61181533,0.29810387,0.09921268
254,64,2.86646,0.2763255,2.357963,29929,0.06688322,0.12717412,1.0,1,0.76817656,0.1340564,0.10709136
255,64,4.9881268,0.48085323,4.199179,30810,0.0086997785,0.0008973227,0.10314317,0,0.21749544,0.06580758,0.00068264717
256,64,5.749506,0.5542498,0.33546364,697,0.0026815424,0.00013737917,0.0512314,0,0.12386059,0.112693675,0.93010914
257,64,2.165194,0.20872375,0.00012043833,376,0.73271793,0.99999225,1.0,1,0.7327256,0.73271793,0.99999225
258,64,1.9339414,0.1864311,1.0169483,29900,0.190747,0.030791406,0.16142538,0,0.2725402,0.3535891,0.051565897
259,64,2.9094582,0.2804705,1.6392754,29947,0.10595886,0.005311109,0.050124258,0,0.23614615,0.14596449,0.0019538477
260,64,2.6077547,0.2513864,0.0041962843,29871,0.023186004,2.2465387e-05,0.0009689202,0,0.579987,0.57957715,0.9995902
261,64,0.33621788,0.032411255,2.18118,29889,0.95644414,0.00067264325,0.00070327497,0,0.032245602,0.95644414,0.00067264325
262,64,1.9570863,0.18866226,2.2903993,29906,0.22722277,0.09844102,0.4332357,1,0.586011,0.3602753,0.08034522
263,64,6.134923,0.5914039,3.2826872,4352,0.009076034,0.00012856872,0.014165739,0,0.16972372,0.043638933,0.0068302723
264,64,0.47910172,0.046185195,2.0835004,29889,0.93424433,0.00658654,0.007050126,0,0.05329746,0.93424433,0.00658654
265,64,2.88584,0.2781937,0.0029033113,29945,0.08330154,1.4415086e-08,1.7304706e-07,0,0.0074018575,0.14393213,3.465277e-07
266,64,0.43617016,0.04204661,0.5396253,29889,0.9407201,0.9036073,0.9605485,1,0.9390533,0.9407201,0.9036073
267,64,1.3228402,0.12752122,0.0010528335,376,0.8431778,0.9999145,1.0,1,0.843262,0.8431778,0.9999145
268,64,2.215341,0.21355791,0.0008070675,418,0.6042468,0.9999292,1.0,1,0.6043175,0.6042468,0.9999292
269,64,6.771572,0.6527766,4.044587,3831,0.0002231591,0.0007611086,1.0,1,0.17076726,0.036588687,6.975425e-06
270,64,0.726791,0.07006233,0.0026766257,29871,0.920912,0.99978656,1.0,1,0.9211066,0.920912,0.99978656
271,64,0.13465041,0.01298024,0.0018219313,1115,0.98207754,0.99982953,1.0,1,0.9822434,0.98207754,0.99982953
272,64,2.805377,0.27043712,1.3993835,29889,0.07914593,0.0012871892,0.016263492,0,0.1996348,0.12846652,0.017493615
273,64,4.336884,0.4180737,0.75070906,268,0.0036390224,9.5525124e-08,2.6250216e-05,0,0.2671431,0.34329495,0.26116905
274,64,2.2567792,0.21755253,0.0007528827,268,0.05002147,1.2777905e-06,2.5544841e-05,0,0.5953356,0.59526986,0.9999343
275,64,3.085421,0.29743323,0.7001408,29896,0.06089502,0.51907164,1.0,1,0.07556149,0.23343445,2.4255568e-08
276,64,5.973548,0.5758474,2.577939,3081,0.00071514497,7.887393e-08,0.00011029083,0,0.08365015,0.17093657,0.0014445095
277,64,6.2502646,0.6025228,4.63754,5592,0.00012387411,1.8823258e-07,0.0015195473,0,0.13252795,0.16450104,0.0061402656
278,64,4.807811,0.46347085,1.3528066,3829,0.0002896848,6.4097804e-08,0.0002212674,0,0.23762324,0.11460676,0.1468528
279,64,2.6804383,0.25839308,0.88287395,29906,0.073367745,0.008225201,0.11210922,0,0.2135979,0.26420742,0.026139632
280,64,2.5600185,0.24678466,1.2510589,29892,0.42237443,0.3875693,0.9175965,1,0.5108198,0.42237443,0.3875693
281,64,5.191698,0.50047743,4.351158,31894,0.0024669897,0.00012777672,0.05179459,0,0.36942607,0.06513331,0.16191319
282,64,1.4184873,0.13674155,0.000946008,376,0.83109176,0.9999292,1.0,1,0.83116037,0.83109176,0.9999292
283,64,4.936961,0.4759209,0.0017845782,334,0.0016125612,1.2597722e-09,7.812244e-07,0,0.0001553069,0.096319176,6.302227e-05
284,64,3.0042582,0.28960916,2.2879994,29900,0.13722956,0.07853019,0.5722542,1,0.75408536,0.13722956,0.07853019
285,64,4.090067,0.39428064,0.17946443,30210,0.22790848,0.00023580779,0.00103466,0,0.0370344,0.22790848,0.00023580779
286,64,3.7403736,0.36057037,0.588529,376,0.4590067,0.16281874,0.35471976,1,0.16792236,0.4590067,0.16281874
287,64,5.3445854,0.5152157,0.0006510495,1178,0.00040820253,2.2588767e-10,5.5337154e-07,0,0.044089444,0.17359802,1.0511027e-06
288,64,2.9672945,0.28604588,1.8829092,29947,0.07863367,0.03283623,0.41758484,1,0.51447743,0.1857079,0.04150888
289,64,2.7832696,0.26830596,2.2949634,29889,0.2744262,0.009032336,0.032913536,0,0.5113155,0.2744262,0.009032336
290,64,6.198958,0.5975768,4.88437,12078,0.0050021843,0.0016732397,0.33450183,1,0.26323533,0.09148039,0.026690107
291,64,2.7460043,0.26471362,1.040833,29906,0.14005212,0.010271901,0.07334342,0,0.23461753,0.14563116,0.004022534
292,64,3.8543668,0.37155926,0.92874634,10768,1.7994613e-05,3.6823047e-07,0.020463374,0,0.031517778,0.287444,0.006910502
293,64,2.6073883,0.2513511,2.2686577,29906,0.09567272,0.1528959,1.0,1,0.6831879,0.23864941,0.07688089
294,64,1.9217553,0.18525636,1.2966741,29900,0.13771363,0.041389637,0.30054858,0,0.47992775,0.25930083,0.06311166
295,64,1.9039822,0.18354304,5.380644e-05,376,0.76347625,0.9999969,1.0,1,0.76347935,0.76347625,0.9999969
296,64,3.4964879,0.3370599,0.5882323,29945,0.07016085,0.018456334,0.26305744,0,0.30649075,0.18198341,0.875489
297,64,2.499798,0.24097943,2.326802,29941,0.11580217,0.10351121,0.8938624,1,0.774493,0.21634692,0.08317359
298,64,7.2225766,0.69625324,1.4514059,2559,0.00033155418,8.0265767e-07,0.0024208943,0,0.045814678,0.022440776,0.00020784937
299,64,2.1555386,0.20779297,0.00051236426,1678,0.15068139,4.737699e-07,3.1441832e-06,0,0.55989337,0.55984926,0.9999559
300,64,2.9490523,0.28428736,2.3077419,29947,0.085749514,0.06991976,0.81539536,1,0.72122514,0.1338531,0.09860266
301,64,4.963749,0.47850323,0.71665883,29897,0.095447175,1.1074193e-09,1.1602431e-08,0,0.10685374,0.10647902,0.6172003
302,64,2.6871095,0.25903618,2.3152406,24629,4.4479652e-06,4.5206547e-10,0.00010163422,0,0.8156463,0.14061414,0.13218646
303,64,4.9881268,0.48085323,4.199179,30505,0.06580758,0.00068264717,0.010373382,0,0.21749544,0.06580758,0.00068264717
304,64,0.13014089,0.012545524,0.0017554746,1115,0.98271376,0.9998355,1.0,1,0.9828743,0.98271376,0.9998355
305,64,2.186367,0.21076483,5.0688675e-05,1178,8.073969e-05,2.1100262e-09,2.6133694e-05,0,0.7270155,0.7270125,0.999997
306,64,0.680756,0.06562458,0.041288603,1115,0.9154093,0.9934164,1.0,1,0.91979957,0.9154093,0.9934164
307,64,2.5088735,0.2418543,2.3199549,29945,0.089857,0.11491097,1.0,1,0.758301,0.23307133,0.10300553
308,64,2.974132,0.28670502,0.006718168,29929,0.10746244,1.4577873e-08,1.3565551e-07,0,0.008603326,0.1369107,6.67623e-07
309,64,2.845645,0.27431893,2.46309,29899,0.0013423995,6.195012e-07,0.00046148794,0,0.6986691,0.16388191,0.07522137
310,64,6.4819064,0.62485296,2.3661397,26800,6.604846e-05,3.5894973e-06,0.05434642,0,0.14843038,0.06329889,0.013420982
311,64,2.34194,0.22576198,1.3257165,29941,0.25282148,0.002461094,0.009734513,0,0.11232525,0.25282148,0.002461094
312,64,4.3036413,0.41486913,0.0022761612,1192,0.007880111,3.2293936e-09,4.0981575e-07,0,0.00017574932,0.16980565,1.5809845e-05
313,64,6.3866653,0.61567175,0.88313156,8809,0.00036665512,9.003803e-07,0.00245566,0,0.034056548,0.17842466,0.024875145
314,64,4.2730446,0.41191962,0.45206624,29889,0.12036712,4.3439002e-05,0.0003608876,0,0.08713281,0.14406057,0.048766322
315,64,5.951367,0.57370913,4.820161,19190,0.00013315964,9.549717e-06,0.0717163,0,0.13862789,0.2035323,0.011774588
316,64,4.6839027,0.45152617,1.4539936,233,0.04020578,0.0025197277,0.06267078,0,0.12750958,0.09569808,0.00011201411
317,64,0.6444371,0.06212345,0.038685042,1115,0.9194557,0.99395037,1.0,1,0.9236991,0.9194557,0.99395037
318,64,2.5689888,0.24764939,2.306279,29953,0.21496889,0.10921746,0.5080617,1,0.69710845,0.21496889,0.10921746
319,64,2.997738,0.2889806,0.0015169126,29941,0.08310308,4.0606055e-06,4.886227e-05,0,0.019838223,0.26000655,4.237622e-08
320,64,0.2170445,0.020922994,0.8247117,29889,0.9746585,0.83517814,0.8568931,1,0.8498704,0.9746585,0.83517814
321,64,5.392453,0.5198301,0.0005485369,29871,0.1498801,3.9442297e-05,0.00026315902,0,7.5425756e-05,0.1498801,3.9442297e-05
322,64,2.7515485,0.26524806,2.1656091,29953,0.05267168,0.078566045,1.0,1,0.6747724,0.14543116,0.087646745
323,64,1.9030029,0.18344864,1.5487666,29946,0.20087695,0.05627744,0.28015876,0,0.5928716,0.22940867,0.13290954
324,64,1.2517605,0.120669164,0.08771674,418,0.8130115,3.7510166e-05,4.6137313e-05,0,0.04007048,0.8130115,3.7510166e-05
325,64,2.9599555,0.2853384,2.13488,29945,0.1033988,0.054176103,0.5239529,0,0.61140513,0.12278911,0.069563486
326,64,2.8177943,0.27163413,0.4604269,29896,0.0719551,0.00015256989,0.0021203486,0,0.09359878,0.17948735,0.002540517
327,64,4.9576497,0.47791526,0.001313896,710,0.00021603797,7.0452574e-11,3.26112e-07,0,0.00011324585,0.09741956,3.3142067e-06
328,64,6.2236147,0.5999537,0.0011230386,808,0.00084614253,6.1621376e-12,7.282624e-09,0,0.00052729744,0.09332216,1.16271014e-10
329,64,1.3204625,0.127292,0.11901826,418,0.8010702,6.106725e-05,7.6232085e-05,0,0.04543851,0.8010702,6.106725e-05
330,64,3.268332,0.31506577,1.5945139,29871,0.003175263,8.9726854e-07,0.00028258085,0,0.4552813,0.20110516,0.034416366
331,64,2.8796232,0.27759442,1.2358088,29941,0.04907983,0.010488284,0.21369845,0,0.25756624,0.22872277,0.033856593
332,64,4.6359854,0.44690695,3.8172545,11174,0.06241241,0.003033616,0.048605975,0,0.28973943,0.17232619,0.030878734
333,64,1.6078696,0.15499793,0.006558555,1678,0.09751511,1.1926757e-05,0.00012230675,0,0.6991643,0.6983758,0.99921167
334,64,1.5500875,0.14942774,0.006876335,31835,0.0007171694,2.568911e-08,3.5820143e-05,0,0.7688487,0.7682531,0.99936396
335,64,4.8352733,0.46611822,4.659692,31305,0.001719271,6.481104e-05,0.037696816,0,0.17239298,0.15355945,1.5857015e-06
336,64,0.9198574,0.088673845,1.2389712,24687,0.8979018,0.0011777285,0.0013116451,0,0.012304556,0.8979018,0.0011777285
337,64,3.8047514,0.36677638,1.1346521,154,0.021719877,7.916496e-06,0.00036448162,0,0.11285481,0.07121674,0.0010449884
338,64,2.621654,0.2527263,0.0029041648,965,0.011206821,5.386671e-09,4.8066005e-07,0,0.57507604,0.5748002,0.9997243
339,64,2.3878365,0.23018639,0.7195778,376,0.69604856,3.1939685e-08,4.5887152e-08,0,0.00013492089,0.69604856,3.1939685e-08
340,64,3.2334821,0.31170624,1.2520137,29892,0.14146276,0.04178286,0.29536298,0,0.28151602,0.14146276,0.04178286
341,64,3.0651312,0.2954773,1.962635,29906,0.076728754,0.14078824,1.0,1,0.49540097,0.13785659,0.07303998
342,64,1.7704656,0.1706721,0.0073340917,418,0.65996397,0.99912196,1.0,1,0.6608419,0.65996397,0.99912196
343,64,3.3573487,0.32364693,1.6403112,304,0.00046365688,3.8828807e-09,8.37447e-06,0,0.41518527,0.18559687,0.10669486
344,64,1.6552715,0.15956745,0.7516388,29896,0.52768964,0.80045205,1.0,1,0.7272377,0.52768964,0.80045205
345,64,3.1844835,0.30698282,0.0010835778,29896,0.087079525,3.5814007e-10,4.112793e-09,0,0.00014943213,0.30872375,7.602321e-05
346,64,6.526478,0.6291496,0.62122023,2238,1.8725064e-05,2.5868946e-08,0.0013815144,0,0.05046843,0.041480884,1.6764436e-06
347,64,1.356516,0.13076755,1.7651608,29900,0.6787302,0.5210378,0.7676656,1,0.79572535,0.6787302,0.5210378
348,64,3.2808993,0.31627724,2.306427,29929,0.040434767,0.050302994,1.0,1,0.57329214,0.1649991,0.0019504587
349,64,2.5588076,0.24666794,2.3073332,29908,0.0047522387,5.9600197e-10,1.2541499e-07,0,0.6455708,0.3093264,0.081640854
350,64,5.1557245,0.49700958,0.19249083,1128,1.13875285e-05,1.7235817e-07,0.015135696,0,0.1360239,0.18234779,0.003203174
351,64,1.5043087,0.1450147,1.943784,29889,0.7175871,0.018050991,0.025155121,0,0.23702642,0.7175871,0.018050991
352,64,1.9517674,0.18814953,1.2638901,29955,0.028272782,0.018676234,0.66057295,1,0.402056,0.3364542,0.013038113
353,64,3.2381008,0.3121515,2.1681015,29892,0.14650542,0.004955778,0.033826586,0,0.5336235,0.14650542,0.004955778
354,64,2.1981072,0.21189657,0.0124162985,376,0.725087,0.99877363,1.0,1,0.72592443,0.725087,0.99877363
355,64,4.9727645,0.47937232,2.0869217,30878,0.0011010001,1.9817477e-05,0.017999522,0,0.11111303,0.08918833,0.00034718073
356,64,2.8946314,0.2790412,2.2858288,29892,0.035886485,0.0059186225,0.16492623,1,0.64372945,0.21473898,0.08043735
357,64,0.5190081,0.050032154,0.7949914,29889,0.92635983,0.8427986,0.9097961,1,0.89534795,0.92635983,0.8427986
358,64,2.9603758,0.28537893,0.0018303769,29890,0.019652134,4.717342e-09,2.4004223e-07,0,0.007882953,0.2734171,3.3001665e-08
359,64,3.1412451,0.30281466,2.1366649,373,0.05436927,0.034185704,0.62876886,1,0.1881519,0.24557726,0.0003457835
360,64,5.520867,0.53220916,3.8897166,29924,0.008755605,0.0033758609,0.3855657,0,0.35161144,0.12277078,0.0064817737
361,64,2.4997354,0.24097338,1.9580004,29946,0.11535023,0.028617438,0.24809173,1,0.2822488,0.15643811,0.021266675
362,64,4.6489506,0.4481568,0.00046474452,29896,0.0678968,7.406619e-10,1.0908643e-08,0,7.972767e-05,0.20832151,3.2699052e-05
363,64,6.8195143,0.65739816,0.42795292,13237,0.0009798217,7.58631e-07,0.0007742542,0,0.038437027,0.016507817,0.95611674
364,64,3.0291004,0.29200396,0.0038116004,29929,0.08961312,1.2670296e-08,1.4138885e-07,0,0.008395019,0.13140896,8.847933e-07
365,64,2.6848714,0.2588204,2.2569234,29945,0.042474024,0.055150326,1.0,1,0.519382,0.34468907,0.0039950763
366,64,5.2162375,0.502843,0.015473125,29892,0.0007179688,3.3331167e-13,4.6424256e-10,0,0.0052035595,0.11254559,6.65112e-10
367,64,3.119412,0.30070993,2.3004045,29955,0.06841997,0.094464414,1.0,1,0.71774995,0.13713655,0.1104401
368,64,2.0176578,0.19450133,1.5969026,29945,0.05023462,0.5419421,1.0,1,0.41397744,0.32502168,0.101827905
369,64,1.709884,0.16483207,1.0061874,29896,0.4172703,0.10537968,0.25254536,0,0.54540855,0.4172703,0.10537968
370,64,0.2344403,0.022599941,0.09849151,29899,0.0008519084,2.1743038e-08,2.552274e-05,0,0.9723081,0.9714466,0.9812066
371,64,0.261516,0.025210029,0.09523989,29889,0.96744585,0.98187906,1.0,1,0.9681687,0.96744585,0.98187906
372,64,2.5879993,0.249482,1.6119163,29946,0.10184871,0.006382524,0.062666714,0,0.23103966,0.18442419,0.14755318
373,64,1.7810324,0.17169075,1.5917526,29896,0.1920087,0.4681075,1.0,1,0.49595192,0.3092355,0.099665835
374,64,2.8262079,0.2724452,0.62733465,29945,0.1179098,0.046040595,0.390473,0,0.15836963,0.1284908,0.010434822
375,64,1.5128652,0.14583954,0.69335663,29896,0.09557934,0.034578502,0.361778,0,0.21485156,0.58549446,0.016080495
376,64,1.0651734,0.10268225,0.050857954,1115,0.86066914,0.9915035,1.0,1,0.8687056,0.86066914,0.9915035
377,64,1.4624249,0.14097711,1.6725285,29941,0.5489789,0.20333974,0.37039626,1,0.5205593,0.5489789,0.20333974
378,64,3.1800303,0.30655354,0.00034309147,29871,0.491336,7.2962316e-06,1.484978e-05,0,8.691857e-05,0.491336,7.2962316e-06
379,64,3.3273568,0.32075572,3.94035,234,0.049278192,0.0003244058,0.006583151,0,0.5426465,0.43579376,0.30074754
380,64,0.6185492,0.059627872,0.0012665384,29871,0.93274814,0.99989986,1.0,1,0.9328428,0.93274814,0.99989986
381,64,1.7700462,0.17063168,2.2374535,29955,0.02238674,0.084054895,1.0,1,0.48631778,0.46756172,0.0814688
382,64,2.515943,0.2425358,3.116506,30502,0.22109313,0.5663557,1.0,1,0.43111616,0.22109313,0.5663557
383,64,2.78937,0.26889405,2.3652272,29947,0.056402333,0.10933403,1.0,1,0.48725793,0.2567584,0.0005560805
384,64,2.6921706,0.25952408,2.2973545,29955,0.03456514,0.07532399,1.0,1,0.47112253,0.365849,0.07076034
385,64,2.9739738,0.28668976,2.2226458,29892,0.032609176,0.0039088973,0.11987109,1,0.68200016,0.12021494,0.1008118
386,64,2.5290375,0.2437981,2.3697803,29906,0.12151995,0.09700288,0.7982465,1,0.6491388,0.28924263,0.09549899
387,64,1.7865891,0.17222641,0.00021645585,376,0.7814843,0.99998665,1.0,1,0.7814975,0.7814843,0.99998665
388,64,0.32398555,0.031232065,0.0016093052,13364,0.0014336989,2.560919e-06,0.0017862321,0,0.96869713,0.96863014,0.99985564
389,64,5.614559,0.54124105,0.00047315474,343,0.0017989541,8.58926e-12,4.7745856e-09,0,6.142879e-05,0.15573297,3.071791e-05
390,64,2.6766899,0.25803173,2.284191,29896,0.13236211,0.08246814,0.62304944,1,0.72165364,0.19715278,0.090573534
391,64,1.4325799,0.13810007,1.767687,29896,0.5044969,0.28466123,0.5642478,1,0.6843631,0.5044969,0.28466123
392,64,0.49899966,0.048103347,0.002277551,194,0.92025465,0.9998134,1.0,1,0.9204232,0.92025465,0.9998134
393,64,5.0131617,0.4832666,0.0005802194,29979,0.009699141,1.5049694e-09,1.5516522e-07,0,0.015768517,0.14031814,4.157215e-06
394,64,6.0525255,0.5834608,0.0008858992,915,0.00360256,2.7725494e-11,7.696054e-09,0,0.00043763773,0.12212952,9.945408e-11
395,64,3.0157876,0.2907206,2.3360634,29900,0.097564876,0.024691338,0.2530761,0,0.7311606,0.13231759,0.091739446
396,64,0.5127078,0.04942481,0.004404369,29989,0.94954306,0.9996879,1.0,1,0.94980854,0.94954306,0.9996879
397,64,4.517251,0.435461,0.81505257,14187,0.0005581989,1.704676e-08,3.0538864e-05,0,0.27935278,0.30600476,0.2710981
