case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,9,5,17.01456069946289,17.052028328180313,0.0,0.0
target_only,512,9,6,16.78428840637207,16.813091933727264,,
classic_spec_sampling,512,9,6,17.059871673583984,17.096832394599915,0.0,0.0
target_only,512,9,7,20.62700843811035,20.849011838436127,,
classic_spec_sampling,512,9,7,17.0947208404541,17.133790999650955,0.0,0.0
target_only,512,9,8,16.664575576782227,16.694452613592148,,
classic_spec_sampling,512,9,8,17.175296783447266,17.216432839632034,0.0,0.0
target_only,512,9,9,16.702016830444336,16.73031598329544,,
classic_spec_sampling,512,9,9,17.11414337158203,17.152972519397736,0.0,0.0
target_only,512,9,10,16.627872467041016,16.657691448926926,,
classic_spec_sampling,512,9,10,17.087839126586914,17.124835401773453,0.0,0.0
target_only,512,9,11,16.64454460144043,16.67274907231331,,
classic_spec_sampling,512,9,11,17.086687088012695,17.123587429523468,0.0,0.0
target_only,512,9,12,16.65100860595703,16.680151224136353,,
classic_spec_sampling,512,9,12,17.064767837524414,17.100699245929718,0.0,0.0
target_only,512,9,13,16.668832778930664,16.697559505701065,,
classic_spec_sampling,512,9,13,17.11052894592285,17.14891940355301,0.0,0.0
target_only,512,9,14,16.641599655151367,16.671106219291687,,
classic_spec_sampling,512,9,14,17.073440551757812,17.109669744968414,0.0,0.0
target_only,512,9,15,16.65158462524414,16.68063923716545,,
classic_spec_sampling,512,9,15,17.060415267944336,17.09563285112381,0.0,0.0
target_only,512,9,16,16.654111862182617,16.68296381831169,,
classic_spec_sampling,512,9,16,20.642431259155273,20.67917212843895,0.0,0.0
target_only,512,9,17,16.6125431060791,16.63927733898163,,
classic_spec_sampling,512,9,17,17.088607788085938,17.12551712989807,0.0,0.0
target_only,512,9,18,16.64112091064453,16.669247299432755,,
classic_spec_sampling,512,9,18,17.07734489440918,17.114344984292984,0.0,0.0
target_only,512,9,19,16.6495361328125,16.679227352142334,,
classic_spec_sampling,512,9,19,17.372671127319336,17.415128648281097,0.0,0.0
target_only,512,10,0,16.58585548400879,16.6129469871521,,
classic_spec_sampling,512,10,0,16.982528686523438,17.019066959619522,0.0,0.0
target_only,512,10,1,16.57196807861328,16.60122722387314,,
classic_spec_sampling,512,10,1,16.98236846923828,17.02168583869934,0.0,0.0
target_only,512,10,2,16.573823928833008,16.60429686307907,,
classic_spec_sampling,512,10,2,17.04297637939453,17.080549150705338,0.0,0.0
target_only,512,10,3,16.590335845947266,16.619563102722168,,
classic_spec_sampling,512,10,3,16.967039108276367,17.006102949380875,0.0,0.0
target_only,512,10,4,16.558847427368164,16.586896032094955,,
classic_spec_sampling,512,10,4,17.02681541442871,17.064295709133148,0.0,0.0
target_only,512,10,5,16.58608055114746,16.616083681583405,,
classic_spec_sampling,512,10,5,17.016799926757812,17.055202275514603,0.0,0.0
target_only,512,10,6,16.540191650390625,16.569431871175766,,
classic_spec_sampling,512,10,6,17.060800552368164,17.099864780902863,0.0,0.0
target_only,512,10,7,16.619104385375977,16.650550067424774,,
