context_len,draft_len,classic_spec_sampling,target_only
1024,35,20.64667491912842,20.874825477600098
1024,36,20.32794895172119,19.909199905395507
1024,37,20.724553489685057,20.209068870544435
1024,38,21.58583354949951,19.9705659866333
1024,39,20.580761337280272,20.1569185256958
1024,40,20.307996559143067,20.224342346191406
1024,41,20.828150367736818,20.31305923461914
1024,42,20.300435066223145,20.37284164428711
1024,43,20.817014312744142,20.265794944763183
1024,44,20.31532516479492,19.83143005371094
1024,45,20.756089782714845,20.28421115875244
1024,46,20.425206184387207,19.924003028869627
1024,47,20.894531059265137,20.41248016357422
1024,48,20.580985641479494,20.076790428161623
1024,49,21.049219131469727,20.54978256225586
1024,50,20.685622215270996,20.166147422790527
1024,51,21.0313440322876,21.74187526702881
1024,52,20.65416316986084,20.115788841247557
1024,53,21.220233726501466,20.68426570892334
1024,54,20.7946496963501,20.314451217651367
1024,55,21.208246421813964,20.74185256958008
1024,56,21.056684684753417,20.608300971984864
1024,57,22.044409370422365,21.13232288360596
1024,58,21.164972877502443,20.68196506500244
1024,59,21.60211524963379,21.097513580322264
1024,60,21.21149101257324,20.743897438049316
1024,61,22.000483512878418,23.72143383026123
1024,62,21.79541435241699,21.253235244750975
1024,63,22.393881607055665,22.579034042358398
1024,64,21.938854598999022,21.36516170501709
1024,65,22.381558227539063,21.807753562927246
1024,66,21.940006065368653,22.36272621154785
1024,67,22.505849647521973,21.948336029052733
1024,68,22.888857650756837,22.220793342590333
1024,69,24.728194999694825,22.75739517211914
1024,70,22.90714874267578,22.394422149658205
1024,71,23.488374328613283,22.85863342285156
1024,72,22.898716735839844,22.3327938079834
1024,73,23.58768653869629,23.347132682800293
1024,74,23.288268661499025,22.277561569213866
1024,75,23.3401123046875,22.79387512207031
1024,76,23.90168628692627,22.170118522644042
1024,77,23.131462478637694,22.620070457458496
1024,78,25.3926139831543,22.143712043762207
1024,79,23.172047805786132,22.695075607299806
1024,80,22.73416633605957,22.214457511901855
1024,81,23.273049926757814,22.722262573242187
1024,82,22.75010585784912,22.246982192993165
1024,83,23.447715187072752,22.93398723602295
1024,84,22.97185287475586,22.46068172454834
1024,85,25.08162212371826,22.985683250427247
1024,86,23.057283020019533,22.83875217437744
